物料代码	含税售价(13%)	不含税售价	部件不含税售价	年份
KH168N02500	3951	3496.46	2934.51 	2020
KH168N02700	3953	3498.23	2937.17 	2020
KH168W02400	1631	1443.36	695.58 	2020
KH168W02500	1908	1688.5	822.12 	2020
KH182N02700	1767	1563.72	1282.30 	2020
KH182W02301	1606	1421.24	695.58 	2020
KH188N00200	1051	930.09	673.45 	2020
KH189N02300	1825	1615.04	1338.05 	2020
KH189N02400	1804	1596.46	1314.16 	2020
KH189W00700	1822	1612.39	815.04 	2020
KH189W02400	1512	1338.05	678.76 	2020
KH190N02100	2193	1940.71	1700.88 	2020
KH190N02200	2172	1922.12	1677.88 	2020
KH194N00600	2147	1900	1646.90 	2020
KH194N01000	2204	1950.44	1653.10 	2020
KH194N01100	2299	2034.51	1745.13 	2020
KH194N01200	2241	1983.19	1738.05 	2020
KH194W00600	1606	1421.24	690.27 	2020
KH194W00800	1942	1718.58	819.47 	2020
KH194W01100	1824	1614.16	817.70 	2020
KH194W01200	1513	1338.94	676.11 	2020
KH211W01002	1793	1586.73	790.27 	2020
KH213N01800	3107	2749.56	2353.10 	2020
KH215N00800	1687	1492.92	1279.65 	2020
KH215N00900	1716	1518.58	1258.41 	2020
KH215N01000	1719	1521.24	1261.95 	2020
KH215W00700	1513	1338.94	676.99 	2020
KH215W00800	1822	1612.39	815.93 	2020
KH215W00900	1461	1292.92	648.67 	2020
KH215W01000	1795	1588.5	792.04 	2020
KH224N00900	1092	966.37	732.74 	2020
KH224N01000	1197	1059.29	784.96 	2020
KH224W00900	1456	1288.5	642.48 	2020
KH224W01000	1801	1593.81	796.46 	2020
KH225W00101	1476	1306.19	643.36 	2020
KH231N00100	1634	1446.02	1164.60 	2020
KH231N00200	1637	1448.67	1168.14 	2020
KH235N00200	1240	1097.35	837.17 	2020
KH235N00400	1228	1086.73	838.05 	2020
KH235W00100	1455	1287.61	641.59 	2020
KH235W00200	1792	1585.84	788.50 	2020
KK050005500	684	605.31	0.00 	2020
KK050006600	779	689.38	0.00 	2020
KK050008100	491	434.51	0.00 	2020
KM500N0061	1274	1127.43	0.00 	2020
KM800N8510	1340	1185.84	0.00 	2020
KM810N2600	1043	923.01	0.00 	2020
KM810N2690	955	845.13	0.00 	2020
KM810N4200	1050	929.2	0.00 	2020
KM810N4740	1394	1233.63	0.00 	2020
KM810N4752	1681	1487.61	0.00 	2020
KM810N4790	903	799.12	0.00 	2020
KM810N5111	992	877.88	0.00 	2020
KM810N5170	825	730.09	0.00 	2020
KM810N5220	917	811.5	0.00 	2020
KM810N5322	1637	1448.67	0.00 	2020
KM810N5760	1042	922.12	0.00 	2020
KM810N5770	888	785.84	0.00 	2020
KM810N5780	975	862.83	0.00 	2020
KM810N5790	1230	1088.5	0.00 	2020
KM810N5890	845	747.79	0.00 	2020
KM810N5900	975	862.83	0.00 	2020
KM810N6131	1184	1047.79	0.00 	2020
KM810N6140	845	747.79	0.00 	2020
KM810N6250	975	862.83	0.00 	2020
KM810N6270	922	815.93	0.00 	2020
KM810N6301	943	834.51	0.00 	2020
KM810N6321	929	822.12	0.00 	2020
KM810N6390	888	785.84	0.00 	2020
KM810N6411	996	881.42	0.00 	2020
KM810N6500	1042	922.12	0.00 	2020
KM810N6641	1110	982.3	0.00 	2020
KM810N6680	803	710.62	0.00 	2020
KM810N6711	876	775.22	0.00 	2020
KM810N6800	988	874.34	0.00 	2020
KM810N6810	922	815.93	0.00 	2020
KN850W1102	5208	4608.85	0.00 	2020
KN850W1921	5676	5023.01	0.00 	2020
KN850W2242	3137	2776.11	0.00 	2020
KN850W2310	4437	3926.55	0.00 	2020
KN850W2320	4447	3935.4	0.00 	2020
KN850W2480	10188	9015.93	0.00 	2020
KN850W2500	11953	10577.88	0.00 	2020
KN851W9090_X25660	3987	3528.32	0.00 	2020
LJ71183190	5579	4937.17	0.00 	2020
LJ71183200	8513	7533.63	0.00 	2020
LJ71183210	8513	7533.63	0.00 	2020
LJ71183220	8513	7533.63	0.00 	2020
LJ71183230	8513	7533.63	0.00 	2020
LJ71206070S-1	7210	6380.53	0.00 	2020
LJ71206390S-2	11223	9931.86	0.00 	2020
LJ71206390S-3	42233	37374.34	0.00 	2020
LJ71206500	50485	44676.99	0.00 	2020
LJ71206660	38195	33800.88	0.00 	2020
LJ71206740	38184	33791.15	0.00 	2020
LJ71206820	38184	33791.15	0.00 	2020
LJ71206870S-2	9422	8338.05	0.00 	2020
LJ71206900	38184	33791.15	0.00 	2020
LJ71206950S-1	6212	5497.35	0.00 	2020
LJ71206950S-2	9417	8333.63	0.00 	2020
LJ71206950S-3	18270	16168.14	0.00 	2020
LJ71206980	38184	33791.15	0.00 	2020
LJ71207030S-1	6212	5497.35	0.00 	2020
LJ71207030S-2	9417	8333.63	0.00 	2020
LJ71207030S-3	18270	16168.14	0.00 	2020
LJ71207060	38195	33800.88	0.00 	2020
LJ71207110	32514	28773.45	0.00 	2020
LJ71207110S-1	6104	5401.77	0.00 	2020
LJ71207110S-2	9015	7977.88	0.00 	2020
LJ71207110S-3	17395	15393.81	0.00 	2020
LJ71207140	33369	29530.09	0.00 	2020
LJ71207190	32514	28773.45	0.00 	2020
LJ71207190S-1	6104	5401.77	0.00 	2020
LJ71207190S-2	9015	7977.88	0.00 	2020
LJ71207190S-3	17395	15393.81	0.00 	2020
LJ71207220	33376	29536.28	0.00 	2020
LJ71209190	54647	48360.18	0.00 	2020
LJ71209200	34756	30757.52	0.00 	2020
LJ71209220	54702	48408.85	0.00 	2020
LJ71209230	34756	30757.52	0.00 	2020
LJ71209250	55563	49170.8	0.00 	2020
LJ71209260	37530	33212.39	0.00 	2020
LJ71209280	55563	49170.8	0.00 	2020
LJ71209290	37491	33177.88	0.00 	2020
LJ71209310	36081	31930.09	0.00 	2020
LJ71209320	17798	15750.44	0.00 	2020
LJ71209330	36083	31931.86	0.00 	2020
LJ71209340	17798	15750.44	0.00 	2020
LJ71209350	52111	46115.93	0.00 	2020
LJ71209360	34254	30313.27	0.00 	2020
LJ71209380	52177	46174.34	0.00 	2020
LJ71209390	34254	30313.27	0.00 	2020
LJ71210700	83625	74004.42	0.00 	2020
LJ71211970	8513	7533.63	0.00 	2020
LJ71211980	3076	2722.12	0.00 	2020
LJ71211990	52641	46584.96	0.00 	2020
LJ71212000	35781	31664.6	0.00 	2020
LJ71212010	18565	16429.2	0.00 	2020
LJ71212020	18565	16429.2	0.00 	2020
LJ71212030	18565	16429.2	0.00 	2020
LJ71214330	9564	8463.72	0.00 	2020
LJ71214350	19813	17533.63	0.00 	2020
LJ71216000	7050	6238.94	0.00 	2020
LJ71216020	11381	10071.68	0.00 	2020
LJ71216040	19844	17561.06	0.00 	2020
LJ71216050	14045	12429.2	0.00 	2020
LJ71216060	26044	23047.79	0.00 	2020
LJ71216080	38391	33974.34	0.00 	2020
LJ71216140	14490	12823.01	0.00 	2020
LJ71218160	15084	13348.67	0.00 	2020
LJ71218170	20192	17869.03	0.00 	2020
LJ71218180	38587	34147.79	0.00 	2020
LJ71218190	30451	26947.79	0.00 	2020
LJ71218200	30451	26947.79	0.00 	2020
LJ71218210	19789	17512.39	0.00 	2020
LJ71218530	12677	11218.58	0.00 	2020
LJ71218550	54924	48605.31	0.00 	2020
LJ71218560	37528	33210.62	0.00 	2020
LJ71218570	17882	15824.78	0.00 	2020
LJ71218580	54980	48654.87	0.00 	2020
LJ71218590	37528	33210.62	0.00 	2020
LJ71218600	17871	15815.04	0.00 	2020
LJ71218610	54980	48654.87	0.00 	2020
LJ71218620	37528	33210.62	0.00 	2020
LJ71218630	17871	15815.04	0.00 	2020
LJ71218640	54980	48654.87	0.00 	2020
LJ71218650	37528	33210.62	0.00 	2020
LJ71218660	17871	15815.04	0.00 	2020
LJ71218670	24150	21371.68	0.00 	2020
LJ71218680	25026	22146.9	0.00 	2020
LJ71218710	17626	15598.23	0.00 	2020
LJ71218740	17626	15598.23	0.00 	2020
LJ71218780	41661	36868.14	0.00 	2020
LJ71218790	19058	16865.49	0.00 	2020
LJ71218810	41661	36868.14	0.00 	2020
LJ71218820	19805	17526.55	0.00 	2020
LJ71218830	51809	45848.67	0.00 	2020
LJ71218850	16221	14354.87	0.00 	2020
LJ71218860	51743	45790.27	0.00 	2020
LJ71218880	16221	14354.87	0.00 	2020
LJ71218890	59758	52883.19	0.00 	2020
LJ71218910	17988	15918.58	0.00 	2020
LJ71218920	59758	52883.19	0.00 	2020
LJ71218940	17988	15918.58	0.00 	2020
LJ71218950	59833	52949.56	0.00 	2020
LJ71218960	38236	33837.17	0.00 	2020
LJ71218970	17988	15918.58	0.00 	2020
LJ71218980	51809	45848.67	0.00 	2020
LJ71219000	16221	14354.87	0.00 	2020
LJ71219010	51743	45790.27	0.00 	2020
LJ71219030	16221	14354.87	0.00 	2020
LJ71219120	55182	48833.63	0.00 	2020
LJ71219140	17626	15598.23	0.00 	2020
LJ71219150	55317	48953.1	0.00 	2020
LJ71219170	17626	15598.23	0.00 	2020
LJ71219180	60144	53224.78	0.00 	2020
LJ71219200	17034	15074.34	0.00 	2020
LJ71219210	36207	32041.59	0.00 	2020
LJ71219220	20819	18423.89	0.00 	2020
LJ71219230	11948	10573.45	0.00 	2020
LJ71219240	36483	32285.84	0.00 	2020
LJ71219250	19826	17545.13	0.00 	2020
LJ71219260	11948	10573.45	0.00 	2020
LJ71219270	36207	32041.59	0.00 	2020
LJ71219280	20819	18423.89	0.00 	2020
LJ71219290	11948	10573.45	0.00 	2020
LJ71219300	55317	48953.1	0.00 	2020
LJ71219310	37531	33213.27	0.00 	2020
LJ71219320	17626	15598.23	0.00 	2020
LJ71219330	55317	48953.1	0.00 	2020
LJ71219350	17626	15598.23	0.00 	2020
LJ71219360	51809	45848.67	0.00 	2020
LJ71219370	34597	30616.81	0.00 	2020
LJ71219380	16221	14354.87	0.00 	2020
LJ71219390	51809	45848.67	0.00 	2020
LJ71219400	34597	30616.81	0.00 	2020
LJ71219410	16221	14354.87	0.00 	2020
LJ71219420	59833	52949.56	0.00 	2020
LJ71219430	41023	36303.54	0.00 	2020
LJ71219440	17034	15074.34	0.00 	2020
LJ71219450	59833	52949.56	0.00 	2020
LJ71219470	17034	15074.34	0.00 	2020
LJ71219510	59759	52884.07	0.00 	2020
LJ71219520	38236	33837.17	0.00 	2020
LJ71219530	17988	15918.58	0.00 	2020
LJ71219540	13592	12028.32	0.00 	2020
LJ71219550	13544	11985.84	0.00 	2020
LJ71219560	13544	11985.84	0.00 	2020
LJ71219570	19177	16970.8	0.00 	2020
LJ71219580	22461	19876.99	0.00 	2020
LJ71219590	19177	16970.8	0.00 	2020
LJ71219610	35074	31038.94	0.00 	2020
LJ71219620	13986	12376.99	0.00 	2020
LJ71219630	16498	14600	0.00 	2020
LJ71219650	19177	16970.8	0.00 	2020
LJ71219660	22230	19672.57	0.00 	2020
LJ71219700	22662	20054.87	0.00 	2020
LJ71219710	23382	20692.04	0.00 	2020
LJ71219720	8458	7484.96	0.00 	2020
LJ71219730	13592	12028.32	0.00 	2020
LJ71219740	15080	13345.13	0.00 	2020
LJ71219750	13544	11985.84	0.00 	2020
LJ71219760	15050	13318.58	0.00 	2020
LJ71219770	17672	15638.94	0.00 	2020
LJ71219780	26502	23453.1	0.00 	2020
LJ71219790	16354	14472.57	0.00 	2020
LJ71219800	12375	10951.33	0.00 	2020
LJ71219810	7322	6479.65	0.00 	2020
LJ71219820	6992	6187.61	0.00 	2020
LJ71219830	16886	14943.36	0.00 	2020
LJ71219850	20647	18271.68	0.00 	2020
LJ71219860	34407	30448.67	0.00 	2020
LJ71220210	14213	12577.88	0.00 	2020
LJ71220220	16211	14346.02	0.00 	2020
LJ71220230	14179	12547.79	0.00 	2020
LJ71220240	16211	14346.02	0.00 	2020
LJ71220250	14179	12547.79	0.00 	2020
LJ71220260	16211	14346.02	0.00 	2020
LJ71220270	29109	25760.18	0.00 	2020
LJ71220280	29155	25800.88	0.00 	2020
LJ71220290	21255	18809.73	0.00 	2020
LJ71220300	22275	19712.39	0.00 	2020
LJ71220310	25348	22431.86	0.00 	2020
LJ71220320	25370	22451.33	0.00 	2020
LJ71220330	25348	22431.86	0.00 	2020
LJ71220340	24256	21465.49	0.00 	2020
LJ71220350	25348	22431.86	0.00 	2020
LJ71220360	24256	21465.49	0.00 	2020
LJ71220380	12860	11380.53	0.00 	2020
LJ71220400	8545	7561.95	0.00 	2020
LJ71220430	8308	7352.21	0.00 	2020
LJ71220460	7157	6333.63	0.00 	2020
LJ71220490	7158	6334.51	0.00 	2020
LJ71220520	6896	6102.65	0.00 	2020
LJ71220550	6896	6102.65	0.00 	2020
LJ71220580	7691	6806.19	0.00 	2020
LJ71220610	7692	6807.08	0.00 	2020
LJ71220640	7692	6807.08	0.00 	2020
LJ71220670	7691	6806.19	0.00 	2020
LJ71220700	6896	6102.65	0.00 	2020
LJ71220730	6896	6102.65	0.00 	2020
LJ71220760	6355	5623.89	0.00 	2020
LJ71220790	6355	5623.89	0.00 	2020
LJ71220810	22712	20099.12	0.00 	2020
LJ71220820	9323	8250.44	0.00 	2020
LJ71220830	31491	27868.14	0.00 	2020
LJ71220840	24881	22018.58	0.00 	2020
LJ71220850	8754	7746.9	0.00 	2020
LJ71220860	32012	28329.2	0.00 	2020
LJ71220870	11769	10415.04	0.00 	2020
LJ71220880	4450	3938.05	0.00 	2020
LJ71220890	6584	5826.55	0.00 	2020
LJ71220900	5326	4713.27	0.00 	2020
LJ71220910	3430	3035.4	0.00 	2020
LJ71220920	4485	3969.03	0.00 	2020
LJ71220930	4094	3623.01	0.00 	2020
LJ71220960	38507	34076.99	0.00 	2020
LJ71220970	19804	17525.66	0.00 	2020
LJ71220980	63088	55830.09	0.00 	2020
LJ71220990	20463	18108.85	0.00 	2020
LJ71221000	10868	9617.7	0.00 	2020
LJ71221010	37193	32914.16	0.00 	2020
LJ71221020	21058	18635.4	0.00 	2020
LJ71221040	7060	6247.79	0.00 	2020
LJ71221240	25831	22859.29	0.00 	2020
LJ71221250	12844	11366.37	0.00 	2020
LJ71221260	5813	5144.25	0.00 	2020
LJ71221270	6921	6124.78	0.00 	2020
LJ71221280	3629	3211.5	0.00 	2020
LJ71221290	4282	3789.38	0.00 	2020
LJ71221300	7429	6574.34	0.00 	2020
LJ71221310	12844	11366.37	0.00 	2020
LJ71221320	5813	5144.25	0.00 	2020
LJ71221330	11518	10192.92	0.00 	2020
LJ71221340	5059	4476.99	0.00 	2020
LJ71221350	10283	9100	0.00 	2020
LJ71221360	4637	4103.54	0.00 	2020
LJ71221370	9489	8397.35	0.00 	2020
LJ71221380	4549	4025.66	0.00 	2020
LJ71221390	6672	5904.42	0.00 	2020
LJ71221400	12844	11366.37	0.00 	2020
LJ71221410	5803	5135.4	0.00 	2020
LJ71221420	11197	9908.85	0.00 	2020
LJ71221430	15106	13368.14	0.00 	2020
LJ71221440	7301	6461.06	0.00 	2020
LJ71221450	38103	33719.47	0.00 	2020
LJ71221460	23518	20812.39	0.00 	2020
LJ71221470	5695	5039.82	0.00 	2020
LJ71221480	6952	6152.21	0.00 	2020
LJ71221490	3629	3211.5	0.00 	2020
LJ71221500	12844	11366.37	0.00 	2020
LJ71221510	5813	5144.25	0.00 	2020
LJ71221520	10253	9073.45	0.00 	2020
LJ71221530	4637	4103.54	0.00 	2020
LJ71221540	12844	11366.37	0.00 	2020
LJ71221550	5813	5144.25	0.00 	2020
LJ71221560	12844	11366.37	0.00 	2020
LJ71221570	5813	5144.25	0.00 	2020
LJ71221580	12844	11366.37	0.00 	2020
LJ71221590	5813	5144.25	0.00 	2020
LJ71221600	12844	11366.37	0.00 	2020
LJ71221610	5813	5144.25	0.00 	2020
LJ71221620	11518	10192.92	0.00 	2020
LJ71221630	5059	4476.99	0.00 	2020
LJ71221640	12844	11366.37	0.00 	2020
LJ71221650	5813	5144.25	0.00 	2020
LJ71221660	12844	11366.37	0.00 	2020
LJ71221670	5813	5144.25	0.00 	2020
LJ71221680	12844	11366.37	0.00 	2020
LJ71221690	5813	5144.25	0.00 	2020
LJ71221700	12844	11366.37	0.00 	2020
LJ71221710	5813	5144.25	0.00 	2020
LJ71221720	12844	11366.37	0.00 	2020
LJ71221730	5813	5144.25	0.00 	2020
LJ71221740	12844	11366.37	0.00 	2020
LJ71221750	5813	5144.25	0.00 	2020
LJ71221760	12844	11366.37	0.00 	2020
LJ71221770	5813	5144.25	0.00 	2020
LJ71221780	12844	11366.37	0.00 	2020
LJ71221790	5813	5144.25	0.00 	2020
LJ71221870	13175	11659.29	0.00 	2020
LJ71221880	13465	11915.93	0.00 	2020
LJ71221890	13175	11659.29	0.00 	2020
LJ71221900	13465	11915.93	0.00 	2020
LJ71221910	11440	10123.89	0.00 	2020
LJ71221920	11579	10246.9	0.00 	2020
LJ71221930	11252	9957.52	0.00 	2020
LJ71221940	11526	10200	0.00 	2020
LJ71221950	11440	10123.89	0.00 	2020
LJ71221960	11579	10246.9	0.00 	2020
LJ71221970	11343	10038.05	0.00 	2020
LJ71221980	11579	10246.9	0.00 	2020
LJ71221990	11343	10038.05	0.00 	2020
LJ71222000	11579	10246.9	0.00 	2020
LJ71222010	11252	9957.52	0.00 	2020
LJ71222020	11544	10215.93	0.00 	2020
LJ71222030	12889	11406.19	0.00 	2020
LJ71222040	13605	12039.82	0.00 	2020
LJ71222050	9471	8381.42	0.00 	2020
LJ71222060	9538	8440.71	0.00 	2020
LJ71222070	10695	9464.6	0.00 	2020
LJ71222080	10414	9215.93	0.00 	2020
LJ71222090	10695	9464.6	0.00 	2020
LJ71222100	10414	9215.93	0.00 	2020
LJ71222110	10659	9432.74	0.00 	2020
LJ71222120	10369	9176.11	0.00 	2020
LJ71222130	16590	14681.42	0.00 	2020
LJ71222140	18198	16104.42	0.00 	2020
LJ71222150	16590	14681.42	0.00 	2020
LJ71222160	18198	16104.42	0.00 	2020
LJ71222170	19645	17384.96	0.00 	2020
LJ71222180	23494	20791.15	0.00 	2020
LJ71222190	19645	17384.96	0.00 	2020
LJ71222200	23494	20791.15	0.00 	2020
LJ71222210	13583	12020.35	0.00 	2020
LJ71222220	14398	12741.59	0.00 	2020
LJ71222600	16912	14966.37	0.00 	2020
LJ71222610	18679	16530.09	0.00 	2020
LJ71223130	21083	18657.52	0.00 	2020
LJ71223160	16946	14996.46	0.00 	2020
LJ71223170	21083	18657.52	0.00 	2020
LJ71223200	16946	14996.46	0.00 	2020
LJ71223210	21083	18657.52	0.00 	2020
LJ71223240	16946	14996.46	0.00 	2020
LJ71223250	14583	12905.31	0.00 	2020
LJ71223280	11598	10263.72	0.00 	2020
LJ71223290	14583	12905.31	0.00 	2020
LJ71223320	11598	10263.72	0.00 	2020
LJ71223330	17700	15663.72	0.00 	2020
LJ71223340	17667	15634.51	0.00 	2020
LJ71223350	25989	22999.12	0.00 	2020
LJ71223360	13846	12253.1	0.00 	2020
LJ71223370	17700	15663.72	0.00 	2020
LJ71223380	17667	15634.51	0.00 	2020
LJ71223400	13846	12253.1	0.00 	2020
LJ71223410	17700	15663.72	0.00 	2020
LJ71223420	17658	15626.55	0.00 	2020
LJ71223430	26642	23576.99	0.00 	2020
LJ71223440	13846	12253.1	0.00 	2020
LJ71223450	19788	17511.5	0.00 	2020
LJ71223460	19712	17444.25	0.00 	2020
LJ71223470	32461	28726.55	0.00 	2020
LJ71223480	15359	13592.04	0.00 	2020
LJ71223490	19788	17511.5	0.00 	2020
LJ71223500	19712	17444.25	0.00 	2020
LJ71223520	15359	13592.04	0.00 	2020
LJ71223530	19788	17511.5	0.00 	2020
LJ71223540	19712	17444.25	0.00 	2020
LJ71223560	15359	13592.04	0.00 	2020
LJ71223570	19788	17511.5	0.00 	2020
LJ71223580	19712	17444.25	0.00 	2020
LJ71223590	32461	28726.55	0.00 	2020
LJ71223600	15359	13592.04	0.00 	2020
LJ71223610	19788	17511.5	0.00 	2020
LJ71223620	19712	17444.25	0.00 	2020
LJ71223630	32461	28726.55	0.00 	2020
LJ71223640	15359	13592.04	0.00 	2020
LJ71223770	7101	6284.07	0.00 	2020
LJ71223780	16145	14287.61	0.00 	2020
LJ71223790	6024	5330.97	0.00 	2020
LJ71223800	8511	7531.86	0.00 	2020
LJ71223820	7630	6752.21	0.00 	2020
LJ71223830	9811	8682.3	0.00 	2020
LJ71223850	8766	7757.52	0.00 	2020
LJ71223860	10391	9195.58	0.00 	2020
LJ71223870	12537	11094.69	0.00 	2020
LJ71223880	18361	16248.67	0.00 	2020
LJ71223890	9510	8415.93	0.00 	2020
LJ71224430	24183	21400.88	0.00 	2020
LJ71224460	18686	16536.28	0.00 	2020
LJ71224470	24183	21400.88	0.00 	2020
LJ71224500	18686	16536.28	0.00 	2020
LJ71224510	24183	21400.88	0.00 	2020
LJ71224540	18686	16536.28	0.00 	2020
LL01500530	83167	73599.12	0.00 	2020
LL02502075	128173	113427.43	0.00 	2020
LL02502085	129365	114482.3	0.00 	2020
LL02503495	112144	99242.48	0.00 	2020
LL02503553	206991	183177.88	0.00 	2020
LL02503562	119984	106180.53	0.00 	2020
LL02503660	103926	91969.91	0.00 	2020
LL02503675	206196	182474.34	0.00 	2020
LL02503686	133854	118454.87	0.00 	2020
LL02503688	110022	97364.6	0.00 	2020
LL02503700	200514	177446.02	0.00 	2020
LL02503710	127195	112561.95	0.00 	2020
LL02503714	134798	119290.27	0.00 	2020
LL02503755	333858	295449.56	0.00 	2020
LL03502111	404919	358335.4	0.00 	2020
LL03502181	413753	366153.1	0.00 	2020
LL03502193	373658	330670.8	0.00 	2020
LL03502291-2	373925	330907.08	0.00 	2020
LL05002781	243038	215077.88	0.00 	2020
LL05002980	338262	299346.9	0.00 	2020
LL05002990	345686	305916.81	0.00 	2020
LL05003000	308254	272791.15	0.00 	2020
LL05003080	577527	511085.84	0.00 	2020
LL05003100	623115	551429.2	0.00 	2020
LL05003651	455324	402941.59	0.00 	2020
LL05003681	463263	409967.26	0.00 	2020
LL05004340	450014	398242.48	0.00 	2020
LL20001460	140473	124312.39	0.00 	2020
LL50000460	1449118	1282405.31	0.00 	2020
LM501034315	7473	6613.27	0.00 	2020
LM501034328	7296	6456.64	0.00 	2020
LM501034329	7281	6443.36	0.00 	2020
LM501034435	8885	7862.83	0.00 	2020
LM501034436	8644	7649.56	0.00 	2020
LM50103528	21418	18953.98	0.00 	2020
LM50103529	23121	20461.06	0.00 	2020
LM501035422	30755	27216.81	0.00 	2020
LM501035423	29763	26338.94	0.00 	2020
LM501035516	31516	27890.27	0.00 	2020
LM501035517	31516	27890.27	0.00 	2020
LM501035518	31516	27890.27	0.00 	2020
LM501035519	31516	27890.27	0.00 	2020
LM50103656	14000	12389.38	0.00 	2020
LM50103748	23813	21073.45	0.00 	2020
LM501037711	7293	6453.98	0.00 	2020
LM501037712	7681	6797.35	0.00 	2020
LM50103844	29538	26139.82	0.00 	2020
LM50103864	11048	9776.99	0.00 	2020
LM501038711	9941	8797.35	0.00 	2020
LM50103878	9663	8551.33	0.00 	2020
LM50103879	9663	8551.33	0.00 	2020
LM50103896	22775	20154.87	0.00 	2020
LM501039212	8631	7638.05	0.00 	2020
LM50103993	8014	7092.04	0.00 	2020
LM50104008	10152	8984.07	0.00 	2020
LM50104035	6354	5623.01	0.00 	2020
LM50104049	29784	26357.52	0.00 	2020
LM50104054	31797	28138.94	0.00 	2020
LM50104125	19977	17678.76	0.00 	2020
LM50104338	15732	13922.12	0.00 	2020
LM50104346	18906	16730.97	0.00 	2020
LM50104356	8921	7894.69	0.00 	2020
LM50104374	5047	4466.37	0.00 	2020
LM50104394	22714	20100.88	0.00 	2020
LM50104425	25686	22730.97	0.00 	2020
LM50104605	24471	21655.75	0.00 	2020
LM50104606	24476	21660.18	0.00 	2020
LM50104644	8346	7385.84	0.00 	2020
LM50104773	15071	13337.17	0.00 	2020
LM50105322	9962	8815.93	0.00 	2020
LM50105352	14156	12527.43	0.00 	2020
LM50105511	22118	19573.45	0.00 	2020
LM50105781	13964	12357.52	0.00 	2020
LM50106035	7177	6351.33	0.00 	2020
LM50106042	8867	7846.9	0.00 	2020
LM50106055	13084	11578.76	0.00 	2020
LM50106077	18947	16767.26	0.00 	2020
LM50106086	23892	21143.36	0.00 	2020
LM50106451	8264	7313.27	0.00 	2020
LM50106571	8833	7816.81	0.00 	2020
LM50106871	10066	8907.96	0.00 	2020
LM50106881	30638	27113.27	0.00 	2020
LM50106891	23542	20833.63	0.00 	2020
LM50106901	7469	6609.73	0.00 	2020
LM50106902	7280	6442.48	0.00 	2020
LM50106911	26727	23652.21	0.00 	2020
LM50106921	6357	5625.66	0.00 	2020
LM50128113	5127	4537.17	0.00 	2020
LM509026711	2615	2314.16	0.00 	2020
LM50902725	2190	1938.05	0.00 	2020
LM50902886	4710	4168.14	0.00 	2020
LM50902915	6350	5619.47	0.00 	2020
LM50903216	3366	2978.76	0.00 	2020
LM50903268	5451	4823.89	0.00 	2020
LM50903279	6294	5569.91	0.00 	2020
LM50903504	5338	4723.89	0.00 	2020
LM50903508	5452	4824.78	0.00 	2020
LN01400140	7636	6757.52	0.00 	2020
LN01400150	10865	9615.04	0.00 	2020
LN01400160	6085	5384.96	0.00 	2020
LN04000540	753	666.37	0.00 	2020
LN04005140	308893	273356.64	0.00 	2020
LR02002170	1172	1037.17	0.00 	2020
LR02002180	1194	1056.64	0.00 	2020
LR02002380	1232	1090.27	0.00 	2020
LR02002400	1193	1055.75	0.00 	2020
LR02002420	1193	1055.75	0.00 	2020
LR02002430	1232	1090.27	0.00 	2020
LR02100400	2747	2430.97	0.00 	2020
LR02100460	5306	4695.58	0.00 	2020
LR02100470	4615	4084.07	0.00 	2020
LR20001720	1047	926.55	0.00 	2020
LR20001730	1214	1074.34	0.00 	2020
LR20002050	1203	1064.6	0.00 	2020
LR20002090	1134	1003.54	0.00 	2020
LR20002100	1302	1152.21	0.00 	2020
LR20002230	1537	1360.18	0.00 	2020
LR20002340	2472	2187.61	0.00 	2020
LR20002352	915	809.73	0.00 	2020
LR20002560	1190	1053.1	0.00 	2020
LR20002660	1370	1212.39	0.00 	2020
LR20003010	1185	1048.67	0.00 	2020
LR20003690	1562	1382.3	0.00 	2020
LR20003750	1310	1159.29	0.00 	2020
LR20009510	553	489.38	0.00 	2020
MC010437	2445	2163.72	0.00 	2020
MX001000400	1896	1677.88	0.00 	2020
MX001000800	2098	1856.64	0.00 	2020
TL178000100	16	14.16	0.00 	2020
CK010025902_L95151	1327	1174.34	0.00 	2020
CK010030000_L95151	1261	1115.93	0.00 	2020
KB347N09200	840	743.36	586.73 	2020
KB347N09600	841	744.25	586.73 	2020
KH235N00500	1215	1075.22	845.13 	2020
KH235N00700	1227	1085.84	844.25 	2020
LJ71214340	29944	26499.12	0.00 	2020
LL02503520	92808	82130.97	0.00 	2020
LL02600230	317734	281180.53	0.00 	2020
KB354N50000	439	388.5	284.96 	2020
KH229N00500	1213	1073.45	843.36 	2020
KH211N01000	1225	1084.07	842.48 	2020
KH229N00400	1225	1084.07	842.48 	2020
CB340N00101_X23607	1278	1130.97	0.00 	2020
CB340N00201_X23607	1274	1127.43	0.00 	2020
CB340N00300_X33696	1599	1415.04	0.00 	2020
CB340W00300_X33696	1673	1480.53	0.00 	2020
CA371N01400_116744	710	628.32	0.00 	2020
CA497W02300_116744	1959	1733.63	0.00 	2020
KB354N49600	419	370.8	270.80 	2020
KB503N06801	1070	946.9	667.26 	2020
KB533N41200	441	390.27	275.22 	2020
KB535N00401	619	547.79	387.61 	2020
KB503W06801	1104	976.99	523.89 	2020
KB535W00401	1037	917.7	505.31 	2020
KB354N50800	437	386.73	281.42 	2020
KB503N07201	1070	946.9	667.26 	2020
KB503N10401	1345	1190.27	872.57 	2020
KB533N41600	441	390.27	275.22 	2020
