调整订单	物料代码	仓库	调整原因	输入日期	调整库存	金额
TS0001783	805001060172	C11	T889	2020-07-25	-36	-849.96
TS0001783	83010205	C11	T889	2020-07-25	-31.7145	-490.9405
TS0001783	805001060133	C11	T889	2020-07-25	-25	-465
TS0001783	83010378	C11	T889	2020-07-25	-25	-462
TS0001783	83080002	C11	T889	2020-07-25	-25	-1212.5
TS0001783	805001060263	C11	T889	2020-07-25	-16.23	-275.0985
TS0001783	805001060006	C11	T889	2020-07-25	-14.9	-366.391
TS0001783	83010385	C11	T889	2020-07-25	-13.6428	-504.7836
TS0001783	805001060007	C11	T889	2020-07-25	-11.02	-270.9818
TS0001783	805001060184	C11	T889	2020-07-25	-10.28	-179.1804
TS0001783	83010421	C11	T889	2020-07-25	-4.1363	-32.7595
TS0001783	805001060261	C11	T889	2020-07-25	-2.98	-45.5642
TS0001783	805001060262	C11	T889	2020-07-25	-2.63	-62.594
TS0001783	83010210	C11	T889	2020-07-25	-8905.4449	-97336.5128
TS0001783	83010358	C11	T889	2020-07-25	-2296.9302	-24071.8285
TS0001783	805001000005	C11	T889	2020-07-25	-616.8336	-26110.5663
TS0001783	83010071	C11	T889	2020-07-25	-46.4759	-2088.6269
TS0001783	83010304	C11	T889	2020-07-25	-0.0028	-0.0342
TS0001783	805001060071	C11	T889	2020-07-25	-0.0002	-0.0041
TS0001783	83010163	C11	T889	2020-07-25	36.216	26.7998
TS0001783	83010332	C11	T889	2020-07-25	817	5179.78
TS0001783	83010225	C11	T889	2020-07-25	3743	35595.93
TS0001783	83010015	C11	T889	2020-07-25	4833	45381.87
TS0001783	83010642	C11	T889	2020-07-25	53639.484	503674.7548
TS0001783	83010642	C11	T889	2020-07-25	-0.0138	-0.1296
TS0001786	83010364	C11	T889	2020-06-29	21.4808	434.7714
TS0001786	83010364	C11	T889	2020-07-02	24.244	490.6986
TS0001786	83010367	C11	T889	2020-07-02	0.0003	0.0034
TS0001786	83010043	C11	T889	2020-07-02	9.5364	98.511
TS0001786	83010364	C11	T889	2020-07-05	26	526.24
TS0001786	83010304	C11	T889	2020-07-05	0.0001	0.0012
TS0001786	83010257	C11	T889	2020-07-05	5.836	49.1391
TS0001786	83010043	C11	T889	2020-07-05	21.276	219.7811
TS0001786	83010084	C11	T889	2020-07-06	0.0001	0.0014
TS0001786	83010043	C11	T889	2020-07-06	7.092	73.2604
TS0001786	83010043	C11	T889	2020-07-09	7.092	73.2604
TS0001786	83010304	C11	T889	2020-07-09	84.32	1031.2336
TS0001786	805001060071	C11	T889	2020-07-09	27.2112	553.4758
TS0001786	83010304	C11	T889	2020-07-11	0.0001	0.0012
TS0001786	83010043	C11	T889	2020-07-11	7.092	73.2604
TS0001786	83010171	C11	T889	2020-07-14	153.2336	1212.0778
TS0001786	83010043	C11	T889	2020-07-14	14.184	146.5207
TS0001786	83010084	C11	T889	2020-07-14	0.0001	0.0014
TS0001786	805001060031	C11	T889	2020-07-15	70.8047	649.9871
TS0001786	83010084	C11	T889	2020-07-16	0.0002	0.0028
TS0001786	83010084	C11	T889	2020-07-17	0.0001	0.0014
TS0001786	83010257	C11	T889	2020-07-17	0.0001	0.0008
TS0001786	83010364	C11	T889	2020-07-17	220.326	4459.3982
TS0001786	805001060241	C11	T889	2020-07-17	184.2295	3317.9733
TS0001786	83010367	C11	T889	2020-07-19	0.0001	0.0011
TS0001786	83010084	C11	T889	2020-07-22	0.0001	0.0014
TS0001786	83010043	C11	T889	2020-07-25	647.184	6685.4107
TS0001786	805001060241	C11	T889	2020-07-25	145.7949	2625.7661
TS0001786	83010210	C11	T889	2020-07-25	191.4085	2092.0949
TS0001786	83010084	C11	T889	2020-07-25	0.0001	0.0014
TS0001786	83010084	C11	T889	2020-07-25	-0.0001	-0.0014
TS0001786	805001060151	C11	T889	2020-07-25	0.01	0.2365
TS0001786	83010353	C11	T889	2020-07-25	1.1942	28.2309
TS0001786	83010207	C11	T889	2020-07-25	6.0781	261.2367
TS0001786	805001060031	C11	T889	2020-07-25	63.6	583.848
TS0001786	83010442	C11	T889	2020-07-25	82.124	4419.0924
TS0001786	83010084	C11	T889	2020-07-25	205	2878.2
TS0001786	83010403	C11	T889	2020-07-25	218.211	3779.4145
TS0001786	83010042	C11	T889	2020-07-25	339.0068	4315.5566
TS0001786	83010042	C11	T889	2020-07-25	1.451	18.4712
TS0001786	83010411	C11	T889	2020-07-25	10.3513	0.207
TS0001786	83010134	C11	T889	2020-07-25	88.4445	788.9249
TS0001786	83010044	C11	T889	2020-07-25	98.3446	2583.5126
TS0001786	83010367	C11	T889	2020-07-25	100	1135
TS0001786	83010003	C11	T889	2020-07-25	114.1098	1305.4161
TS0001786	83010064	C11	T889	2020-07-25	142.6507	1203.9719
TS0001786	83010178	C11	T889	2020-07-25	174.0536	3160.8134
TS0001786	83010084	C11	T889	2020-07-25	205	2878.2
TS0001786	83010306	C11	T889	2020-07-25	751.2151	8751.6559
TS0001786	83010257	C11	T889	2020-07-25	2875	24207.5
TS0001786	83010642	C11	T889	2020-07-25	-9267.495	-87021.7781
TS0001786	83010043	C11	T889	2020-07-25	4.728	48.8402
TS0001786	83010642	C11	T889	2020-07-25	-4.728	-44.3959
TS0001786	83010210	C11	T889	2020-07-25	992.8804	10852.1828
TS0001786	83010642	C11	T889	2020-07-25	-992.8804	-9323.147
TS0001786	83010642	C11	T889	2020-07-25	-39.715	-372.9239
TS0001776	83010003	C11	T999	2020-07-22	-24032.6607	-274933.6384
TS0001776	83010084	C11	T999	2020-07-22	24032.6607	337418.5562
TS0001776	83010003	C11	T999	2020-07-25	-2463.8221	-28186.1248
TS0001776	83010084	C11	T999	2020-07-25	2463.8221	34592.0623
TS0001779	83010225	C11	T999	2020-06-28	108.65	1033.2615
TS0001779	83010642	C11	T999	2020-06-28	676.032	6347.9405
TS0001779	83010225	C11	T999	2020-06-29	-108.65	-1033.2615
TS0001779	83010642	C11	T999	2020-06-29	676.032	6347.9405
TS0001779	83010642	C11	T999	2020-06-29	-1315.848	-12355.8127
TS0001779	83010163	C11	T999	2020-07-25	-36.216	-26.7998
TL1000581	81000511	D11	T175	2020-06-27	-528	-25845.6
TL1000581	81000511	D11	T175	2020-06-27	528	25845.6
TL1000581	81000090	D11	T175	2020-06-29	-1088.4453	-54335.1894
TL1000581	81000090	D11	T175	2020-06-29	1088.4453	54335.1894
TL1000581	81000511	D11	T175	2020-06-29	-827.8972	-40525.5679
TL1000581	81000511	D11	T175	2020-06-29	827.8972	40525.5679
TL1000581	81010001	D11	T175	2020-06-30	-96	-4920
TL1000581	81010001	D11	T175	2020-06-30	96	4920
TL1000581	81000359	D11	T175	2020-07-01	-240	-11587.2
TL1000581	81000359	D11	T175	2020-07-01	240	11587.2
TL1000581	81000090	D11	T175	2020-07-01	-859.3926	-42900.8786
TL1000581	81000090	D11	T175	2020-07-01	859.3926	42900.8786
TL1000581	81010001	D11	T175	2020-07-01	-333.431	-17088.3388
TL1000581	81010001	D11	T175	2020-07-01	333.431	17088.3388
TL1000581	81000511	D11	T175	2020-07-06	-232.6644	-11388.9224
TL1000581	81000511	D11	T175	2020-07-06	232.6644	11388.9224
TL1000581	81000090	D11	T175	2020-07-08	-123.301	-6155.1859
TL1000581	81000090	D11	T175	2020-07-08	123.301	6155.1859
TL1000581	81000511	D11	T175	2020-07-08	-417.2591	-20424.8329
TL1000581	81000511	D11	T175	2020-07-08	417.2591	20424.8329
TL1000581	81010001	D11	T175	2020-07-10	-269	-13786.25
TL1000581	81010001	D11	T175	2020-07-10	269	13786.25
TL1000581	81000090	D11	T175	2020-07-11	-209	-10433.28
TL1000581	81000090	D11	T175	2020-07-11	209	10433.28
TL1000581	81000090	D11	T175	2020-07-13	-339	-16922.88
TL1000581	81000090	D11	T175	2020-07-13	339	16922.88
TL1000581	81000511	D11	T175	2020-07-20	-48.7884	-2388.1922
TL1000581	81000511	D11	T175	2020-07-20	48.7884	2388.1922
TL1000581	81010001	D11	T175	2020-07-20	-163.7338	-8391.3573
TL1000581	81010001	D11	T175	2020-07-20	163.7338	8391.3573
TL1000581	81000090	D11	T175	2020-07-23	-680	-33945.6
TL1000581	81000090	D11	T175	2020-07-23	680	33945.6
TL1000581	81000511	D11	T175	2020-07-23	-314	-15370.3
TL1000581	81000511	D11	T175	2020-07-23	314	15370.3
TL1000581	81010001	D11	T175	2020-07-23	-441	-22601.25
TL1000581	81010001	D11	T175	2020-07-23	441	22601.25
TG1000292	804001060003	D21	T175	2020-06-27	-112	-4579.68
TG1000292	804001060003	D21	T175	2020-06-27	112	4579.68
TG1000292	804001000001	D21	T175	2020-06-29	-157	-7440.23
TG1000292	804001000001	D21	T175	2020-06-29	157	7440.23
TG1000292	804001060003	D21	T175	2020-06-30	-82.3248	-3366.2611
TG1000292	804001060003	D21	T175	2020-06-30	82.3248	3366.2611
TG1000292	81002010	D21	T175	2020-06-30	-292	-13837.88
TG1000292	81002010	D21	T175	2020-06-30	292	13837.88
TG1000292	81001312	D21	T175	2020-07-03	-174	-8224.98
TG1000292	81001312	D21	T175	2020-07-03	174	8224.98
TG1000292	81001312	D21	T175	2020-07-06	-116	-5483.32
TG1000292	81001312	D21	T175	2020-07-06	116	5483.32
TG1000292	81001312	D21	T175	2020-07-08	-236	-11155.72
TG1000292	81001312	D21	T175	2020-07-08	236	11155.72
TG1000292	804001060003	D21	T175	2020-07-13	-111	-4538.79
TG1000292	804001060003	D21	T175	2020-07-13	111	4538.79
TG1000292	81001302	D21	T175	2020-07-20	-546	-25809.42
TG1000292	81001302	D21	T175	2020-07-20	546	25809.42
TG1000292	81001303	D21	T175	2020-07-23	-320	-15164.8
TG1000292	81001303	D21	T175	2020-07-23	320	15164.8
TG1000292	81002010	D21	T175	2020-07-23	-323	-15306.97
TG1000292	81002010	D21	T175	2020-07-23	323	15306.97
ADJ070854	804002000001	A03	T188	2020-07-24	-300	-14442
ADJ070967	804002000004	A03	T188	2020-07-24	-400	-19256
ADJ070011	81000090	A000	T195	2020-07-16	24	1198.08
ADJ070012	81001312	A000	T195	2020-07-16	10	472.7
ADJ070013	81000511	A000	T195	2020-07-16	20	979
ADJ070560	80400200000209	A008	TEK01	2020-07-22	-1078	-51894.92
ADJ070651	80400200000209	A008	TEK01	2020-07-22	-784	-37741.76
ADJ070837	03503406002201	A03	TEK02	2020-07-24	-2	-343.44
ADJ070853	03503506003601	A03	TEK02	2020-07-24	-3	-533.46
ADJ070909	035034060013	A03	TEK02	2020-07-24	-13	-1167.53
ADJ068825	81010001	A03	TL06A	2020-06-30	-1.3061	-66.9376
ADJ068843	81000090	A03	TL06A	2020-06-30	-15.4453	-771.0294
ADJ068844	81000511	A03	TL06A	2020-06-30	-16.8972	-827.1179
ADJ069131	81010001	A03	TL06A	2020-07-07	-101.5352	-5203.679
ADJ069149	81000090	A03	TL06A	2020-07-07	-91.6173	-4573.5356
ADJ069150	81000090	A03	TL06A	2020-07-08	-85.3926	-4262.7986
ADJ069188	81000511	A03	TL06A	2020-07-07	-7.9144	-387.4099
ADJ069191	81010001	A03	TL06A	2020-07-07	-7.431	-380.8388
ADJ069368	81010001	A03	TL06A	2020-07-08	-58.1206	-2978.6808
ADJ069371	81000256	A03	TL06A	2020-07-08	-1.4595	-69.7203
ADJ069396	81000090	A03	TL06A	2020-07-08	-293.0306	-14628.0876
ADJ069433	81000090	A03	TL06A	2020-07-08	-123.301	-6155.1859
ADJ069434	81010001	A03	TL06A	2020-07-08	-120.1193	-6156.1141
ADJ069472	81000090	A03	TL06A	2020-07-08	-346.4357	-17294.0701
ADJ069492	81000511	A03	TL06A	2020-07-08	-15.6644	-766.7724
ADJ069593	81000090	A03	TL06A	2020-07-09	-67.4071	-3364.9624
ADJ069625	81000511	A03	TL06A	2020-07-09	-12.2591	-600.0829
ADJ069626	81010001	A03	TL06A	2020-07-09	-19.9646	-1023.1858
ADJ070103	81000256	A03	TL06A	2020-07-16	-3.5105	-167.6966
ADJ070104	81010001	A03	TL06A	2020-07-16	-51.2536	-2626.747
ADJ070128	81000090	A03	TL06A	2020-07-16	-643.1403	-32105.5638
ADJ070180	81000511	A03	TL06A	2020-07-16	-74.8522	-3664.0152
ADJ070184	81010001	A03	TL06A	2020-07-16	-166.5535	-8535.8669
ADJ070586	81000090	A03	TL06A	2020-07-22	-51.1069	-2551.2564
ADJ070602	81010001	A03	TL06A	2020-07-22	-1.5177	-77.7821
ADJ070731	81010001	A03	TL06A	2020-07-23	-186.6271	-9564.6389
ADJ070737	81000511	A03	TL06A	2020-07-23	-417.8178	-20452.1813
ADJ070738	81000090	A03	TL06A	2020-07-23	-314.7687	-15713.2535
ADJ070764	81010001	A03	TL06A	2020-07-23	-182.5619	-9356.2974
ADJ070767	81000511	A03	TL06A	2020-07-23	-48.7884	-2388.1922
ADJ070770	81000090	A03	TL06A	2020-07-23	-309.505	-15450.4896
ADJ070915	81010001	A03	TL06A	2020-07-24	-106.8761	-5477.4001
ADJ070931	81000090	A03	TL06A	2020-07-24	-323.0471	-16126.5112
ADJ070972	81000511	A03	TL06A	2020-07-24	-170.2772	-8335.0689
ADJ071012	81010001	A03	TL06A	2020-07-24	-68.3839	-3504.6749
ADJ071018	81000090	A03	TL06A	2020-07-24	-655.8442	-32739.7425
ADJ071019	81000511	A03	TL06A	2020-07-24	-367.679	-17997.8871
TL1000599	81000075	D11	TL06A	2020-07-24	-45	-2258.55
ADJ069297	81001312	A03	TL06B	2020-07-08	-263	-12432.01
ADJ069496	82010137	A03	T193	2020-07-08	-75.1033	-1381.9007
ADJ069497	82010137	A03	T193	2020-07-08	75.1033	1381.9007
ADJ070343	82018002	A03	TEL02	2020-07-21	-526	-9678.4
ADJ068751	82010081	A03	TL06A	2020-06-30	-18.3039	-336.7918
ADJ068845	82010138	A03	TL06A	2020-06-30	-1.4668	-26.9891
ADJ068885	82010137	A03	TL06A	2020-06-30	-15.324	-281.9616
ADJ069041	82010081	A03	TL06A	2020-07-07	-10.5759	-194.5966
ADJ069044	82010138	A03	TL06A	2020-07-07	-68.4683	-1259.8167
ADJ069063	82010137	A03	TL06A	2020-07-07	-105.7734	-1946.2306
ADJ069093	82010137	A03	TL06A	2020-07-07	-2.4791	-45.6154
ADJ069110	82010138	A03	TL06A	2020-07-07	-53.9858	-993.3387
ADJ069190	82010137	A03	TL06A	2020-07-07	-106.4733	-1959.1087
ADJ069271	82010081	A03	TL06A	2020-07-08	-44.2872	-814.8845
ADJ069272	82010138	A03	TL06A	2020-07-08	-200.6011	-3691.0602
ADJ069300	82010137	A03	TL06A	2020-07-08	-663.7952	-12213.8317
ADJ069498	82010137	A03	TL06A	2020-07-08	-75.1033	-1381.9007
ADJ069527	82010081	A03	TL06A	2020-07-09	-21.724	-399.7216
ADJ069528	82010138	A03	TL06A	2020-07-09	-22.4265	-412.6476
ADJ070014	82010081	A03	TL06A	2020-07-16	-129.9714	-2391.4738
ADJ070015	82010138	A03	TL06A	2020-07-16	-123.8204	-2278.2954
ADJ070037	82010137	A03	TL06A	2020-07-16	-666.9705	-12272.2572
ADJ070083	82010138	A03	TL06A	2020-07-16	-138.846	-2554.7664
ADJ070159	82010301	A03	TL06A	2020-07-16	-12.3999	-228.1582
ADJ070185	82010137	A03	TL06A	2020-07-16	-32.0788	-590.2499
ADJ070573	82010138	A03	TL06A	2020-07-22	-1.7085	-31.4364
ADJ070574	82010081	A03	TL06A	2020-07-22	-315	-5796
ADJ070603	82010137	A03	TL06A	2020-07-22	-5.9403	-109.3015
ADJ070692	82010138	A03	TL06A	2020-07-23	-210.2889	-3869.3158
ADJ070700	82010137	A03	TL06A	2020-07-23	-294.8804	-5425.7994
ADJ070715	82010081	A03	TL06A	2020-07-23	-1012.9714	-18638.6738
ADJ070719	82010138	A03	TL06A	2020-07-23	-209.7587	-3859.5601
ADJ070748	82010301	A03	TL06A	2020-07-23	-40.2996	-741.5126
ADJ070765	82010137	A03	TL06A	2020-07-23	-393.7374	-7244.7682
ADJ070857	82010137	A03	TL06A	2020-07-24	-397.9141	-7321.6194
ADJ070902	82010081	A03	TL06A	2020-07-24	-224.973	-4139.5032
ADJ070903	82010138	A03	TL06A	2020-07-24	-119.4559	-2197.9886
ADJ071002	82010081	A03	TL06A	2020-07-24	-666.2555	-12259.1012
ADJ071003	82010138	A03	TL06A	2020-07-24	-76.5471	-1408.4666
ADJ071037	82010137	A03	TL06A	2020-07-24	-691.5082	-12723.7509
ADJ055818	80010129	D51	T108	2020-07-21	-22.5688	-141.2807
ADJ055818	80010305	D51	T108	2020-07-21	-31.3712	-196.3837
ADJ055818	80018058	D51	T108	2020-07-21	-162.1182	-844.6358
TB1002402	80050841	B11	T167	2020-07-14	-250	-1210
TB1002402	80050054	B11	T167	2020-07-14	-500	-2420
ADJ055817	80030105	D51	T167	2020-07-23	-895.9258	-4667.7734
ADJ069932	80050038	A00	T188	2020-07-13	-7260	-37824.6
ADJ069932	80050047	A00	T188	2020-07-21	-1400	-6846
ADJ069932	80050050	A00	T188	2020-07-21	-3850	-20058.5
ADJ070521	80050790	A00	T188	2020-07-21	-1130	-5887.3
ADJ070531	80050052	A00	T188	2020-07-21	-3880	-20214.8
ADJ070531	80050047	A00	T188	2020-07-21	-1640	-8019.6
ADJ070531	80050286	A00	T188	2020-07-21	-1000	-5080
ADJ070531	80050045	A00	T188	2020-07-21	-2220	-10744.8
ADJ070531	80050047	A00	T188	2020-07-21	-760	-3716.4
TB1002389	80050038	B11	T999	2020-06-30	-109.2645	-569.268
TB1002389	80050045	B11	T999	2020-06-30	-40.8564	-197.745
TB1002389	80050047	B11	T999	2020-06-30	-88.6221	-433.3621
TB1002389	80050048	B11	T999	2020-06-30	-261.7502	-1279.9585
TB1002389	80050049	B11	T999	2020-06-30	-268.3777	-1312.367
TB1002389	80050705	B11	T999	2020-06-30	-61.5896	-320.8818
TB1002389	80050745	B11	T999	2020-06-30	-34.9036	-172.4238
TB1002389	80050841	B11	T999	2020-06-30	-5.3532	-25.9095
TB1002389	80050859	B11	T999	2020-06-30	-85.7456	-428.728
TB1002389	80050861	B11	T999	2020-06-30	-10.7121	-55.81
TB1002389	80050960	B11	T999	2020-06-30	-22.6231	-117.8664
TB1002400	80050904	B11	T999	2020-07-10	-560.1195	-2918.2226
TB1002400	80050832	B11	T999	2020-07-10	560.1195	2918.2226
TB1002408	80050047	B11	T999	2020-07-18	-244.1809	-1194.0446
TB1002408	80050049	B11	T999	2020-07-18	-268.3777	-1312.367
TB1002408	80050052	B11	T999	2020-07-18	-182.9207	-953.0168
TB1002408	80050153	B11	T999	2020-07-18	-79.2293	-383.4698
TB1002408	80050284	B11	T999	2020-07-18	-3.8809	-19.715
TB1002408	80050685	B11	T999	2020-07-18	-165.1234	-815.7096
TB1002408	80050705	B11	T999	2020-07-18	-143.7091	-748.7244
TB1002408	80050706	B11	T999	2020-07-18	-45.0394	-234.6553
TB1002408	80050790	B11	T999	2020-07-18	-21.8467	-113.8213
TB1002408	80050833	B11	T999	2020-07-18	-121.5663	-633.3604
TB1002408	80050856	B11	T999	2020-07-18	-25.0666	-130.597
TB1002408	80050857	B11	T999	2020-07-18	-64.1992	-334.4778
TB1002408	80050859	B11	T999	2020-07-18	-245.7037	-1228.5185
TB1002408	80050864	B11	T999	2020-07-18	-3.8318	-19.9637
TB1002408	80050046	B11	T999	2020-07-18	-25.0513	-130.5173
TB1002408	80050048	B11	T999	2020-07-18	-283.2072	-1384.8832
TB1002408	80050286	B11	T999	2020-07-18	-52.2687	-265.525
TB1002408	80050767	B11	T999	2020-07-18	-5.8306	-30.3774
TB1002408	80050788	B11	T999	2020-07-18	-35.757	-173.0639
TB1002408	80050960	B11	T999	2020-07-18	-513.583	-2675.7674
TB1002408	802001060025	B11	T999	2020-07-18	-190.6603	-993.3402
TB1002413	80058007	B11	T999	2020-07-23	593.4491	3091.8698
TB1002422	80050045	B11	T999	2020-07-25	-100.3846	-485.8615
TB1002422	80050049	B11	T999	2020-07-25	-175.7148	-859.2454
TB1002422	80050050	B11	T999	2020-07-25	-56.7535	-295.6857
TB1002422	80050158	B11	T999	2020-07-25	-7.9222	-41.2747
TB1002422	80050685	B11	T999	2020-07-25	-38.1639	-188.5297
TB1002422	80050705	B11	T999	2020-07-25	-32.8478	-171.137
TB1002422	80050833	B11	T999	2020-07-25	-10.5865	-55.1557
TB1002422	80050859	B11	T999	2020-07-25	-129.2993	-646.4965
TB1002422	80050864	B11	T999	2020-07-25	-5.5891	-29.1192
TB1002422	80050904	B11	T999	2020-07-25	-106.197	-553.2864
TB1002422	80050960	B11	T999	2020-07-25	-104.6409	-545.1791
TB1002422	80050048	B11	T999	2020-07-25	-119.5481	-584.5902
TB1002422	80050744	B11	T999	2020-07-25	-34.2554	-169.9068
TB1002422	80050767	B11	T999	2020-07-25	-12.6329	-65.8174
TB1002422	802001060025	B11	T999	2020-07-25	-27.8336	-145.0131
ADJ068696	802001060047	B31	T999	2020-06-26	-20	-104.6
ADJ068696	80058000004	B31	T999	2020-06-26	20	104.2
ADJ068696	80058000005	B31	T999	2020-06-27	-10	-52.1
ADJ068696	80058000004	B31	T999	2020-06-27	10	52.1
ADJ068696	80050062	B31	T999	2020-06-27	-5	-26.05
ADJ068696	80050054	B31	T999	2020-06-27	5	24.2
ADJ068696	80038000003	B31	T999	2020-06-27	-50	-260.5
ADJ068696	80038000001	B31	T999	2020-06-27	50	260.5
ADJ068696	80038000003	B31	T999	2020-06-28	-500	-2605
ADJ068696	80038000001	B31	T999	2020-06-28	500	2605
ADJ068696	80038000002	B31	T999	2020-06-28	-500	-2605
ADJ068696	80038000004	B31	T999	2020-06-28	500	2605
ADJ068696	80050062	B31	T999	2020-06-28	-100	-521
ADJ068696	80050054	B31	T999	2020-06-28	100	484
ADJ068696	80050681	B31	T999	2020-06-28	-3000	-15630
ADJ068696	80050686	B31	T999	2020-06-28	3000	15630
ADJ068696	80050684	B31	T999	2020-06-28	-500	-2605
ADJ068696	80050722	B31	T999	2020-06-28	500	2605
ADJ068696	80050842	B31	T999	2020-06-28	-100	-521
ADJ068696	80050843	B31	T999	2020-06-28	100	521
ADJ068696	80050707	B31	T999	2020-06-28	-500	-2605
ADJ068696	80050853	B31	T999	2020-06-28	500	2605
ADJ068696	802001060047	B31	T999	2020-06-28	-2000	-10460
ADJ068696	80058000002	B31	T999	2020-06-28	2000	10420
ADJ068696	802001060047	B31	T999	2020-06-28	-1300	-6799
ADJ068696	80058000004	B31	T999	2020-06-28	1300	6773
ADJ068696	802001060047	B31	T999	2020-06-28	-500	-2615
ADJ068696	80058000005	B31	T999	2020-06-28	500	2605
ADJ068696	80050681	B31	T999	2020-06-28	-200	-1042
ADJ068696	80050745	B31	T999	2020-06-28	200	988
ADJ068696	80050684	B31	T999	2020-06-29	-50	-260.5
ADJ068696	80050722	B31	T999	2020-06-29	50	260.5
ADJ068696	80050707	B31	T999	2020-06-30	-200	-1042
ADJ068696	80050706	B31	T999	2020-06-30	200	1042
ADJ068696	80018004	B31	T999	2020-06-30	-50	-816.5
ADJ068696	80018118	B31	T999	2020-06-30	50	831
ADJ068696	80050842	B31	T999	2020-06-30	-35	-182.35
ADJ068696	80050843	B31	T999	2020-06-30	35	182.35
ADJ068696	80058007	B31	T999	2020-06-30	-100	-521
ADJ068696	80058000001	B31	T999	2020-06-30	100	521
ADJ068696	802001060047	B31	T999	2020-06-30	-500	-2615
ADJ068696	80058000005	B31	T999	2020-06-30	500	2605
ADJ068696	802004000029	B31	T999	2020-06-30	-100	-641
ADJ068696	802004000020	B31	T999	2020-06-30	10	663.5
ADJ068696	802004000022	B31	T999	2020-06-30	10	888.8
ADJ068696	802004000024	B31	T999	2020-06-30	20	1009.6
ADJ068696	802004000027	B31	T999	2020-06-30	60	3555.6
ADJ068696	80050707	B31	T999	2020-06-30	-100	-521
ADJ068696	80051022	B31	T999	2020-06-30	100	521
ADJ068696	802004000029	B31	T999	2020-06-30	-10	-64.1
ADJ068696	802004000025	B31	T999	2020-06-30	7	641.9
ADJ068696	802004000021	B31	T999	2020-06-30	3	296.28
ADJ068696	80050707	B31	T999	2020-07-01	-100	-521
ADJ068696	80050706	B31	T999	2020-07-01	100	521
ADJ068696	80038000002	B31	T999	2020-07-02	-200	-1042
ADJ068696	80038000004	B31	T999	2020-07-02	200	1042
ADJ068696	80058007	B31	T999	2020-07-02	-100	-521
ADJ068696	80058000001	B31	T999	2020-07-02	100	521
ADJ068696	802001060047	B31	T999	2020-07-02	-600	-3138
ADJ068696	80058000005	B31	T999	2020-07-02	600	3126
ADJ068696	802004000029	B31	T999	2020-07-02	-20	-128.2
ADJ068696	802004000026	B31	T999	2020-07-02	20	721.6
ADJ068696	80058012	B31	T999	2020-07-04	-500	-2645
ADJ068696	80050842	B31	T999	2020-07-04	260	1354.6
ADJ068696	80050843	B31	T999	2020-07-04	240	1250.4
ADJ068696	80038000003	B31	T999	2020-07-08	-200	-1042
ADJ068696	80038000001	B31	T999	2020-07-08	200	1042
ADJ068696	80050684	B31	T999	2020-07-09	-30	-156.3
ADJ068696	80050722	B31	T999	2020-07-09	30	156.3
ADJ068696	80058012	B31	T999	2020-07-09	-200	-1058
ADJ068696	80050842	B31	T999	2020-07-09	200	1042
ADJ068696	80058012	B31	T999	2020-07-09	-100	-529
ADJ068696	80050843	B31	T999	2020-07-09	100	521
ADJ068696	802001060047	B31	T999	2020-07-09	-300	-1569
ADJ068696	80058000004	B31	T999	2020-07-09	300	1563
ADJ068696	802001060047	B31	T999	2020-07-09	-300	-1569
ADJ068696	80058000005	B31	T999	2020-07-09	300	1563
ADJ068696	802004000028	B31	T999	2020-07-09	-10	-61.1
ADJ068696	802004000019	B31	T999	2020-07-09	10	1169.7
ADJ068696	80050842	B31	T999	2020-07-09	-10	-52.1
ADJ068696	80050843	B31	T999	2020-07-09	10	52.1
ADJ068696	80050684	B31	T999	2020-07-09	-200	-1042
ADJ068696	80050722	B31	T999	2020-07-09	200	1042
ADJ068696	80050050	B31	T999	2020-07-09	-300	-1563
ADJ068696	80050038	B31	T999	2020-07-09	300	1563
ADJ068696	80038000002	B31	T999	2020-07-09	-100	-521
ADJ068696	80038000004	B31	T999	2020-07-09	100	521
ADJ068696	80038000002	B31	T999	2020-07-09	-300	-1563
ADJ068696	80038000001	B31	T999	2020-07-09	300	1563
ADJ068696	80018004	B31	T999	2020-07-09	-100	-1633
ADJ068696	80018118	B31	T999	2020-07-09	100	1662
ADJ068696	80038000002	B31	T999	2020-07-10	-50	-260.5
ADJ068696	80038000004	B31	T999	2020-07-10	50	260.5
ADJ068696	80050050	B31	T999	2020-07-10	-200	-1042
ADJ068696	80050038	B31	T999	2020-07-10	200	1042
ADJ068696	80058012	B31	T999	2020-07-10	-300	-1587
ADJ068696	80050842	B31	T999	2020-07-10	300	1563
ADJ068696	80058007	B31	T999	2020-07-10	-100	-521
ADJ068696	80058000001	B31	T999	2020-07-10	100	521
ADJ068696	802001060047	B31	T999	2020-07-10	-1100	-5753
ADJ068696	80058000002	B31	T999	2020-07-10	1100	5731
ADJ068696	802001060047	B31	T999	2020-07-10	-300	-1569
ADJ068696	80058000005	B31	T999	2020-07-10	300	1563
ADJ068696	802004000029	B31	T999	2020-07-10	-100	-641
ADJ068696	802004000027	B31	T999	2020-07-10	100	5926
ADJ068696	80058012	B31	T999	2020-07-13	-100	-529
ADJ068696	80050843	B31	T999	2020-07-13	100	521
ADJ068696	802001060047	B31	T999	2020-07-13	-600	-3138
ADJ068696	80058000002	B31	T999	2020-07-13	600	3126
ADJ068696	802001060047	B31	T999	2020-07-13	-300	-1569
ADJ068696	80058000002	B31	T999	2020-07-13	100	521
ADJ068696	80058000005	B31	T999	2020-07-13	200	1042
